Year,Product Name,Profit,Loss,Total Sale,Total Manufacturing,Remaining Products,Total No of Workers,Salary of Workers,Raw Material Cost,Production Cost
2023,Pants,0,49110.0,58310,58310,105,196,980000,16489,10233
2022,Dupatta,63614,0.0,127228,63614,69,135,675000,36383,22575
2020,Dupatta,21010,0.0,42020,21010,147,192,960000,43496,24364
2023,Dupatta,0,48202.0,93728,93728,112,121,605000,40565,19321
2023,Dupatta,44125,0.0,88250,44125,62,181,905000,14275,28935
2021,Lehenga,29369,0.0,58738,29369,48,116,580000,45191,26999
2023,Shirt,89393,0.0,178786,89393,123,143,715000,49401,11924
2023,Dupatta,46671,0.0,93342,46671,94,279,1395000,12247,24988
2021,Saree,95400,0.0,190800,95400,40,121,605000,37319,13928
2022,Dupatta,84512,0.0,169024,84512,95,296,1480000,21048,28729
2023,Shirt,95656,0.0,191312,95656,78,228,1140000,36335,14889
2021,Dupatta,0,30333.0,88069,88069,126,129,645000,15574,12772
2020,Lehenga,73420,0.0,146840,73420,57,266,1330000,39663,10918
2022,Kurta,88089,0.0,176178,88089,81,262,1310000,48761,25275
2020,Kurta,35489,0.0,70978,35489,135,168,840000,31943,15195
2020,Shirt,79789,0.0,159578,79789,112,297,1485000,11912,25923
2021,Kurta,89925,0.0,179850,89925,114,188,940000,38248,14855
2023,Kurta,69703,0.0,139406,69703,104,110,550000,41218,23113
2021,Saree,96625,0.0,193250,96625,114,150,750000,19886,26088
2021,Shirt,78228,0.0,156456,78228,72,162,810000,47299,25179
2021,Shirt,23051,0.0,46102,23051,69,185,925000,44505,26657
2021,Kurta,58090,0.0,116180,58090,44,222,1110000,48465,12345
2022,Kurta,0,27663.0,74201,74201,89,133,665000,42813,29457
2023,Kurta,64557,0.0,129114,64557,104,220,1100000,49787,20528
2020,Pants,22555,0.0,45110,22555,49,282,1410000,48659,13757
2020,Lehenga,70241,0.0,140482,70241,99,177,885000,11941,15690
2023,Dupatta,98303,0.0,196606,98303,116,222,1110000,32444,14792
2020,Lehenga,85994,0.0,171988,85994,66,119,595000,38915,24526
2023,Shirt,0,19535.0,97740,97740,111,285,1425000,40968,12888
2020,Saree,24721,0.0,49442,24721,67,116,580000,34158,29102
2021,Dupatta,97982,0.0,195964,97982,84,133,665000,35961,23990
2020,Saree,26304,0.0,52608,26304,91,198,990000,38630,18788
2023,Pants,0,48887.0,59233,59233,105,289,1445000,13919,25381
2023,Shirt,98763,0.0,197526,98763,101,261,1305000,36312,25490
2023,Pants,60462,0.0,120924,60462,115,299,1495000,37442,26159
2023,Shirt,91834,0.0,183668,91834,130,246,1230000,48826,28623
2023,Saree,70155,0.0,140310,70155,116,215,1075000,24981,13844
2022,Saree,95842,0.0,191684,95842,99,213,1065000,46606,19027
2022,Saree,22589,0.0,45178,22589,125,196,980000,21011,16386
2020,Shirt,57078,0.0,114156,57078,79,225,1125000,25819,14773
2023,Kurta,74918,0.0,149836,74918,54,219,1095000,31943,19183
2020,Saree,33601,0.0,67202,33601,134,165,825000,45418,25944
2023,Pants,27711,0.0,55422,27711,46,171,855000,18431,14915
2023,Dupatta,79430,0.0,158860,79430,78,192,960000,46022,24343
2022,Shirt,83327,0.0,166654,83327,90,269,1345000,41029,15559
2022,Pants,23970,0.0,47940,23970,138,150,750000,49170,11633
2021,Lehenga,89535,0.0,179070,89535,46,298,1490000,34011,14681
2022,Lehenga,56176,0.0,112352,56176,51,276,1380000,22061,25863
2021,Dupatta,61730,0.0,123460,61730,53,223,1115000,14392,12746
2021,Kurta,0,28679.0,94095,94095,73,256,1280000,42105,13285
2021,Saree,25950,0.0,51900,25950,78,194,970000,19621,13250
2021,Shirt,93511,0.0,187022,93511,112,129,645000,18718,24331
2021,Pants,73009,0.0,146018,73009,103,198,990000,32235,17997
2020,Saree,0,42474.0,50496,50496,136,252,1260000,44576,12652
2022,Pants,45277,0.0,90554,45277,51,210,1050000,18175,23446
2021,Shirt,0,12560.0,80443,80443,73,295,1475000,19240,16571
2023,Lehenga,84435,0.0,168870,84435,66,212,1060000,30778,25493
2022,Saree,83944,0.0,167888,83944,61,289,1445000,41935,20722
2022,Dupatta,51533,0.0,103066,51533,57,137,685000,47436,14925
2021,Kurta,92502,0.0,185004,92502,85,116,580000,32264,11764
2020,Dupatta,92123,0.0,184246,92123,83,173,865000,21230,15581
2021,Kurta,42880,0.0,85760,42880,57,228,1140000,12239,10764
2020,Pants,90627,0.0,181254,90627,76,117,585000,35627,14247
2023,Saree,61753,0.0,123506,61753,46,290,1450000,40075,22535
2022,Saree,21561,0.0,43122,21561,107,273,1365000,26812,26184
2023,Kurta,73205,0.0,146410,73205,148,246,1230000,28515,24492
2020,Lehenga,79810,0.0,159620,79810,119,224,1120000,35073,18487
2020,Shirt,84482,0.0,168964,84482,125,149,745000,24484,24216
2023,Dupatta,89192,0.0,178384,89192,99,219,1095000,13866,16543
2020,Pants,48330,0.0,96660,48330,87,195,975000,10850,24348
2023,Dupatta,36139,0.0,72278,36139,90,153,765000,35634,14533
2022,Dupatta,52977,0.0,105954,52977,139,130,650000,44912,11422
2023,Pants,24983,0.0,49966,24983,123,196,980000,16550,20211
2022,Pants,59909,0.0,119818,59909,134,292,1460000,33487,24735
2023,Saree,0,33365.0,54174,54174,91,145,725000,20764,29827
2020,Dupatta,69029,0.0,138058,69029,136,134,670000,36357,20613
2023,Shirt,0,20745.0,55530,55530,116,148,740000,39597,23291
2020,Shirt,56734,0.0,113468,56734,91,180,900000,42713,21870
2023,Kurta,62837,0.0,125674,62837,123,261,1305000,34979,18750
2023,Pants,0,10030.0,65098,65098,93,128,640000,39445,28916
2021,Saree,96454,0.0,192908,96454,80,233,1165000,15342,27491
2020,Shirt,0,18132.0,94092,94092,81,100,500000,18594,22770
2021,Lehenga,24758,0.0,49516,24758,141,282,1410000,41170,21559
2020,Saree,87699,0.0,175398,87699,61,126,630000,46425,16060
2021,Saree,41832,0.0,83664,41832,78,239,1195000,42951,26489
2022,Shirt,21868,0.0,43736,21868,62,103,515000,38215,13678
2023,Lehenga,70665,0.0,141330,70665,87,179,895000,25745,23520
2020,Kurta,61862,0.0,123724,61862,72,279,1395000,11516,19898
2020,Shirt,39728,0.0,79456,39728,80,227,1135000,46924,18135
2023,Lehenga,59857,0.0,119714,59857,69,110,550000,15085,27174
2020,Saree,48183,0.0,96366,48183,117,151,755000,13693,26174
2020,Lehenga,38940,0.0,77880,38940,86,183,915000,22433,19003
2021,Saree,25280,0.0,50560,25280,139,253,1265000,36125,24845
2020,Shirt,22164,0.0,44328,22164,96,255,1275000,22470,14445
2022,Pants,99624,0.0,199248,99624,111,171,855000,22946,23902
2022,Shirt,38405,0.0,76810,38405,96,293,1465000,45559,16609
2023,Dupatta,22821,0.0,45642,22821,101,203,1015000,10995,11932
2020,Dupatta,75090,0.0,150180,75090,125,189,945000,12856,28135
2023,Dupatta,42516,0.0,85032,42516,96,254,1270000,49841,12679
2022,Shirt,30473,0.0,60946,30473,107,196,980000,16179,19316
2020,Kurta,66454,0.0,132908,66454,138,224,1120000,37412,11392
2020,Shirt,62530,0.0,125060,62530,111,282,1410000,35640,28202
2023,Pants,97714,0.0,195428,97714,137,170,850000,37006,11683
2022,Lehenga,99632,0.0,199264,99632,125,153,765000,34744,21793
2020,Shirt,89081,0.0,178162,89081,64,145,725000,42938,23052
2023,Shirt,44798,0.0,89596,44798,128,263,1315000,43506,19480
2022,Saree,20863,0.0,41726,20863,79,227,1135000,24933,12249
2023,Saree,36148,0.0,72296,36148,143,248,1240000,27701,19333
2021,Saree,74459,0.0,148918,74459,56,276,1380000,44055,23434
2020,Shirt,86189,0.0,172378,86189,119,133,665000,16081,27432
2021,Kurta,28129,0.0,56258,28129,87,221,1105000,14036,20608
2022,Lehenga,43118,0.0,86236,43118,78,186,930000,14536,22672
2021,Lehenga,0,35874.0,78114,78114,54,261,1305000,39033,17214
2021,Pants,0,27269.0,84421,84421,56,267,1335000,30587,20583
2022,Kurta,0,36555.0,90014,90014,74,234,1170000,15334,21584
2023,Kurta,57204,0.0,114408,57204,72,189,945000,34308,14202
2021,Lehenga,62240,0.0,124480,62240,143,151,755000,29585,15088
2023,Dupatta,81102,0.0,162204,81102,142,148,740000,42681,10446
2021,Saree,28291,0.0,56582,28291,57,218,1090000,18767,12509
2023,Saree,36285,0.0,72570,36285,69,180,900000,38082,21479
2022,Lehenga,81589,0.0,163178,81589,126,194,970000,44660,21045
2021,Kurta,33944,0.0,67888,33944,76,188,940000,15481,17549
2022,Pants,74391,0.0,148782,74391,46,136,680000,16720,11072
2021,Dupatta,0,31227.0,96828,96828,113,289,1445000,13648,21880
2022,Lehenga,0,46806.0,80534,80534,119,242,1210000,23685,29512
2022,Saree,0,36702.0,96567,96567,67,101,505000,41611,21789
2021,Shirt,91469,0.0,182938,91469,126,238,1190000,29125,22626
2021,Kurta,96922,0.0,193844,96922,137,195,975000,33536,16839
2021,Shirt,81683,0.0,163366,81683,57,116,580000,15227,27476
2020,Pants,90218,0.0,180436,90218,86,272,1360000,24758,10593
2023,Lehenga,31154,0.0,62308,31154,62,295,1475000,15511,20752
2020,Saree,0,28674.0,66627,66627,59,219,1095000,38270,23284
2020,Dupatta,0,13894.0,68639,68639,70,288,1440000,28681,10276
2022,Shirt,34323,0.0,68646,34323,53,273,1365000,37440,18274
2021,Dupatta,57693,0.0,115386,57693,62,131,655000,36275,13383
2023,Pants,78730,0.0,157460,78730,41,118,590000,29718,24437
2022,Saree,46292,0.0,92584,46292,68,294,1470000,28446,23537
2020,Shirt,65111,0.0,130222,65111,89,103,515000,24676,17553
2021,Pants,95453,0.0,190906,95453,112,124,620000,35240,10467
2022,Dupatta,95681,0.0,191362,95681,98,120,600000,44232,25134
2021,Dupatta,59491,0.0,118982,59491,72,192,960000,22837,15260
2022,Shirt,0,14596.0,56999,56999,87,188,940000,20276,10997
2021,Saree,36905,0.0,73810,36905,83,212,1060000,46473,12379
2020,Dupatta,50273,0.0,100546,50273,51,197,985000,24095,15048
2023,Lehenga,46234,0.0,92468,46234,122,241,1205000,16912,19484
2020,Pants,98885,0.0,197770,98885,81,249,1245000,10435,14095
2023,Shirt,0,26588.0,96166,96166,123,147,735000,14396,19559
2021,Kurta,52573,0.0,105146,52573,140,150,750000,26013,22126
2022,Kurta,0,37346.0,76250,76250,134,110,550000,28081,10093
2020,Saree,31330,0.0,62660,31330,74,286,1430000,34478,19114
2023,Lehenga,0,39004.0,89511,89511,80,113,565000,17122,21333
2020,Dupatta,61353,0.0,122706,61353,124,106,530000,22203,17293
2023,Kurta,36011,0.0,72022,36011,94,296,1480000,19238,28293
2020,Saree,80985,0.0,161970,80985,149,285,1425000,44186,23499
2023,Pants,0,37226.0,52692,52692,146,139,695000,24768,28263
2023,Lehenga,58292,0.0,116584,58292,52,180,900000,21213,11158
2021,Lehenga,0,22453.0,56073,56073,78,252,1260000,49928,21412
2023,Saree,43289,0.0,86578,43289,130,222,1110000,18220,15221
2021,Saree,0,34581.0,90998,90998,128,269,1345000,37730,10357
2023,Dupatta,95952,0.0,191904,95952,105,185,925000,17643,18333
2022,Saree,56368,0.0,112736,56368,74,143,715000,21698,19986
2022,Dupatta,90815,0.0,181630,90815,111,104,520000,21396,12218
2022,Dupatta,81040,0.0,162080,81040,72,203,1015000,33585,17906
2023,Shirt,78900,0.0,157800,78900,128,127,635000,39773,20251
2021,Lehenga,35494,0.0,70988,35494,124,287,1435000,49186,19270
2021,Pants,65166,0.0,130332,65166,75,220,1100000,16487,16074
2023,Lehenga,0,34524.0,53247,53247,52,248,1240000,14775,10885
2022,Lehenga,53050,0.0,106100,53050,95,195,975000,11985,29323
2022,Shirt,99566,0.0,199132,99566,85,148,740000,14816,22612
2021,Dupatta,68070,0.0,136140,68070,112,283,1415000,22223,20156
2022,Dupatta,25166,0.0,50332,25166,138,156,780000,28413,22086
2020,Saree,27121,0.0,54242,27121,85,184,920000,17205,15818
2021,Shirt,34677,0.0,69354,34677,139,288,1440000,35049,26202
2022,Saree,76561,0.0,153122,76561,83,200,1000000,31500,11724
2021,Shirt,57664,0.0,115328,57664,85,137,685000,42938,26555
2020,Saree,21293,0.0,42586,21293,113,229,1145000,46012,23701
2021,Kurta,0,41843.0,73005,73005,108,230,1150000,28855,14676
2021,Lehenga,0,22744.0,67999,67999,70,270,1350000,25558,27685
2021,Lehenga,95276,0.0,190552,95276,63,173,865000,48743,26467
2021,Pants,32559,0.0,65118,32559,71,134,670000,27629,19363
2020,Dupatta,85231,0.0,170462,85231,106,267,1335000,17769,25101
2023,Pants,59044,0.0,118088,59044,55,224,1120000,18989,24126
2021,Kurta,0,26610.0,50019,50019,96,184,920000,23739,19135
2021,Pants,93509,0.0,187018,93509,144,157,785000,48787,14828
2022,Lehenga,50129,0.0,100258,50129,123,133,665000,31951,25081
2021,Dupatta,20037,0.0,40074,20037,147,124,620000,22932,16679
2022,Kurta,68503,0.0,137006,68503,63,283,1415000,41151,28170
2023,Lehenga,0,48910.0,99372,99372,73,131,655000,43089,24663
2020,Saree,53241,0.0,106482,53241,91,209,1045000,18515,11760
2020,Shirt,20058,0.0,40116,20058,87,200,1000000,32939,15491
2023,Kurta,88172,0.0,176344,88172,126,249,1245000,15338,28614
2020,Dupatta,34834,0.0,69668,34834,92,226,1130000,18836,11982
2023,Pants,0,17482.0,64160,64160,94,188,940000,13844,22089
2023,Pants,92832,0.0,185664,92832,77,292,1460000,19903,16553
2023,Kurta,41383,0.0,82766,41383,41,208,1040000,18494,16864
2020,Dupatta,0,42024.0,97378,97378,144,199,995000,46029,10356
2022,Kurta,22674,0.0,45348,22674,108,120,600000,24234,21354
2023,Dupatta,42820,0.0,85640,42820,121,120,600000,30144,14951
2021,Pants,45666,0.0,91332,45666,92,216,1080000,33386,20893
2020,Lehenga,63794,0.0,127588,63794,89,255,1275000,10335,23709
2023,Saree,22076,0.0,44152,22076,68,246,1230000,28262,12311
2023,Lehenga,84854,0.0,169708,84854,113,113,565000,37867,20968
2021,Saree,72342,0.0,144684,72342,145,123,615000,44620,29628
2022,Pants,57555,0.0,115110,57555,94,119,595000,14755,16884
2022,Lehenga,75208,0.0,150416,75208,145,259,1295000,44768,21522
2022,Lehenga,52406,0.0,104812,52406,100,279,1395000,48006,10364
2023,Kurta,81572,0.0,163144,81572,89,164,820000,17788,17562
2023,Shirt,0,33674.0,70155,70155,55,151,755000,39575,22296
2023,Pants,43216,0.0,86432,43216,126,200,1000000,28513,13331
2020,Dupatta,88117,0.0,176234,88117,133,285,1425000,15132,10112
2021,Pants,0,24030.0,90089,90089,109,203,1015000,36532,21982
2023,Dupatta,40171,0.0,80342,40171,83,194,970000,28909,20714
2021,Dupatta,34333,0.0,68666,34333,139,191,955000,28730,23489
2021,Saree,50535,0.0,101070,50535,123,109,545000,10749,19039
2022,Dupatta,95940,0.0,191880,95940,55,169,845000,20935,25863
2020,Dupatta,53700,0.0,107400,53700,67,114,570000,26049,28913
2023,Kurta,61516,0.0,123032,61516,96,274,1370000,12915,19861
2022,Lehenga,35577,0.0,71154,35577,65,109,545000,41506,17684
2022,Pants,35015,0.0,70030,35015,125,248,1240000,15956,24520
2023,Pants,41236,0.0,82472,41236,50,118,590000,29728,18151
2021,Dupatta,86640,0.0,173280,86640,40,167,835000,17579,26093
2022,Shirt,0,35472.0,89374,89374,108,121,605000,18227,23003
2021,Pants,62369,0.0,124738,62369,82,162,810000,22709,18772
2020,Dupatta,0,19512.0,90344,90344,85,137,685000,29933,18567
2021,Saree,45906,0.0,91812,45906,144,114,570000,32005,25014
2020,Saree,67728,0.0,135456,67728,145,169,845000,27817,29361
2021,Saree,0,29045.0,82398,82398,75,213,1065000,39134,22733
2022,Dupatta,29145,0.0,58290,29145,105,143,715000,10080,23323
2022,Kurta,0,37135.0,98605,98605,96,257,1285000,31889,23508
2020,Shirt,22802,0.0,45604,22802,45,203,1015000,22707,12613
2023,Dupatta,44119,0.0,88238,44119,101,123,615000,29326,26868
2020,Kurta,83560,0.0,167120,83560,66,185,925000,35370,24671
2020,Kurta,0,44432.0,90596,90596,65,193,965000,34759,23640
2021,Pants,82126,0.0,164252,82126,138,273,1365000,35747,16880
2021,Dupatta,91641,0.0,183282,91641,52,231,1155000,44810,22964
2020,Dupatta,71712,0.0,143424,71712,115,105,525000,39511,11710
2022,Kurta,72189,0.0,144378,72189,57,137,685000,46328,27544
2021,Kurta,0,30134.0,62706,62706,77,125,625000,17793,16417
2023,Kurta,88285,0.0,176570,88285,145,246,1230000,20074,26212
2021,Pants,62949,0.0,125898,62949,45,101,505000,14710,23995
2021,Dupatta,54129,0.0,108258,54129,131,167,835000,26700,25821
2023,Kurta,44512,0.0,89024,44512,67,168,840000,29347,26614
2020,Saree,99031,0.0,198062,99031,128,146,730000,43859,13186
2023,Dupatta,0,39897.0,99658,99658,44,198,990000,37420,16853
2020,Pants,0,24750.0,54741,54741,98,256,1280000,31983,12562
2020,Saree,0,46422.0,80323,80323,118,163,815000,27060,28415
2020,Lehenga,0,23733.0,75444,75444,147,179,895000,43892,10111
2023,Dupatta,91152,0.0,182304,91152,112,239,1195000,20482,29601
2020,Lehenga,93511,0.0,187022,93511,84,172,860000,43881,23220
2022,Kurta,30960,0.0,61920,30960,92,238,1190000,11972,15907
2023,Pants,78920,0.0,157840,78920,41,107,535000,21140,16252
2022,Kurta,41387,0.0,82774,41387,88,159,795000,17767,13149
2020,Pants,35324,0.0,70648,35324,112,253,1265000,30606,23840
2021,Shirt,83960,0.0,167920,83960,129,259,1295000,47482,19954
2020,Kurta,91779,0.0,183558,91779,126,266,1330000,17661,11720
2022,Lehenga,52628,0.0,105256,52628,102,231,1155000,17143,28480
2022,Pants,0,27480.0,98330,98330,131,191,955000,42164,24815
2023,Kurta,0,13098.0,78566,78566,109,217,1085000,46604,21635
2021,Dupatta,61098,0.0,122196,61098,97,225,1125000,33693,10521
2023,Pants,90459,0.0,180918,90459,43,218,1090000,22164,21164
2022,Pants,59235,0.0,118470,59235,69,271,1355000,17381,12423
2020,Kurta,47949,0.0,95898,47949,96,182,910000,41018,15242
2021,Shirt,42821,0.0,85642,42821,86,262,1310000,10683,16731
2020,Kurta,91612,0.0,183224,91612,57,278,1390000,44743,27018
2020,Lehenga,42032,0.0,84064,42032,133,278,1390000,10303,19364
2021,Lehenga,93537,0.0,187074,93537,130,256,1280000,22189,23312
2023,Pants,35303,0.0,70606,35303,147,184,920000,46772,10366
2020,Pants,32303,0.0,64606,32303,134,263,1315000,19452,16289
2022,Kurta,70701,0.0,141402,70701,83,203,1015000,17397,24948
2020,Lehenga,70511,0.0,141022,70511,91,213,1065000,15826,13783
2021,Lehenga,38280,0.0,76560,38280,88,287,1435000,19386,16026
2021,Shirt,59427,0.0,118854,59427,142,114,570000,18425,21076
2021,Dupatta,26967,0.0,53934,26967,69,150,750000,21112,13988
2023,Shirt,26661,0.0,53322,26661,91,149,745000,44486,22906
2020,Saree,97952,0.0,195904,97952,76,210,1050000,10492,20708
2023,Shirt,86046,0.0,172092,86046,102,154,770000,21474,22552
2023,Kurta,55200,0.0,110400,55200,51,111,555000,18029,21609
2021,Dupatta,87442,0.0,174884,87442,56,277,1385000,15886,11803
2021,Kurta,81671,0.0,163342,81671,73,289,1445000,24412,11234
2023,Saree,0,29624.0,87355,87355,67,232,1160000,18456,23304
2020,Dupatta,0,34463.0,72822,72822,43,254,1270000,39415,17250
2022,Pants,57696,0.0,115392,57696,137,178,890000,28056,27145
2023,Lehenga,90246,0.0,180492,90246,85,189,945000,30031,18540
2020,Shirt,58892,0.0,117784,58892,53,108,540000,32772,10895
2021,Kurta,35583,0.0,71166,35583,52,203,1015000,24780,25943
2021,Saree,75215,0.0,150430,75215,97,203,1015000,39928,25237
2020,Lehenga,44853,0.0,89706,44853,88,262,1310000,18645,20143
2022,Shirt,26109,0.0,52218,26109,89,240,1200000,34924,17451
2021,Lehenga,79757,0.0,159514,79757,106,143,715000,37338,10330
2021,Shirt,26659,0.0,53318,26659,60,273,1365000,49401,13551
2021,Pants,21238,0.0,42476,21238,119,196,980000,25483,24376
2020,Dupatta,0,24250.0,92129,92129,90,197,985000,26965,24291
2023,Lehenga,0,46382.0,88125,88125,77,218,1090000,45430,23911
2021,Lehenga,51952,0.0,103904,51952,65,167,835000,31736,27306
2023,Lehenga,25620,0.0,51240,25620,45,152,760000,41807,27902
2022,Dupatta,64258,0.0,128516,64258,57,208,1040000,25966,29834
2021,Saree,24470,0.0,48940,24470,144,100,500000,14258,15113
2021,Shirt,42003,0.0,84006,42003,45,110,550000,16923,13338
2022,Pants,47571,0.0,95142,47571,80,277,1385000,36927,24934
2021,Lehenga,44668,0.0,89336,44668,96,236,1180000,35605,24997
2023,Dupatta,0,46384.0,99891,99891,89,137,685000,44092,25471
2020,Saree,52046,0.0,104092,52046,64,240,1200000,42868,18097
2023,Shirt,90977,0.0,181954,90977,87,232,1160000,26799,16461
2020,Dupatta,97255,0.0,194510,97255,63,124,620000,31443,18238
2020,Pants,25397,0.0,50794,25397,69,225,1125000,19575,23604
2023,Pants,42233,0.0,84466,42233,126,109,545000,25230,17141
2023,Shirt,80308,0.0,160616,80308,84,232,1160000,43811,20623
2023,Lehenga,89726,0.0,179452,89726,82,121,605000,28130,29871
2023,Pants,83219,0.0,166438,83219,111,141,705000,41014,22221
2022,Saree,21130,0.0,42260,21130,95,200,1000000,30875,24232
2021,Dupatta,0,45472.0,59982,59982,112,247,1235000,24627,28208
2020,Saree,22118,0.0,44236,22118,109,127,635000,34041,27139
2023,Lehenga,20663,0.0,41326,20663,72,120,600000,14443,25759
2023,Saree,82408,0.0,164816,82408,136,238,1190000,19480,12224
2023,Saree,71786,0.0,143572,71786,84,168,840000,14170,22380
2022,Kurta,39158,0.0,78316,39158,46,136,680000,46916,16419
2023,Saree,51087,0.0,102174,51087,145,276,1380000,32593,10533
2023,Shirt,73121,0.0,146242,73121,57,216,1080000,42805,28375
2023,Dupatta,39874,0.0,79748,39874,109,296,1480000,14806,24518
2021,Kurta,0,33138.0,91383,91383,84,132,660000,47611,10863
2022,Dupatta,80582,0.0,161164,80582,76,144,720000,37467,23960
2023,Dupatta,42787,0.0,85574,42787,60,235,1175000,42883,13026
